      AZ      EL   RANGE     LAT     LON     ALT  AP_LAT  AP_LON L_SHELL INV_LAT  ASPECT     CXR     CYR     CZR
 -119.00    6.00  910.00   38.39  -80.37  156.76   48.09  -76.91    2.32   48.92  113.48    0.29   -0.87    0.40
 -119.00    6.00  920.00   38.34  -80.46  159.17   48.07  -77.04    2.31   48.89  113.62    0.29   -0.87    0.40
 -119.00    6.00  930.00   38.29  -80.55  161.59   48.04  -77.17    2.31   48.86  113.75    0.29   -0.87    0.40
 -119.00    6.00  940.00   38.24  -80.64  164.02   48.01  -77.29    2.31   48.83  113.89    0.29   -0.87    0.40
 -119.00    6.00  950.00   38.20  -80.72  166.47   47.98  -77.42    2.31   48.80  114.02    0.29   -0.86    0.41
 -119.00    6.00  960.00   38.15  -80.81  168.93   47.95  -77.55    2.30   48.78  114.15    0.30   -0.86    0.41
 -119.00    6.00  970.00   38.10  -80.90  171.40   47.92  -77.68    2.30   48.75  114.29    0.30   -0.86    0.41
 -119.00    6.00  980.00   38.05  -80.99  173.89   47.89  -77.80    2.30   48.72  114.42    0.30   -0.86    0.41
 -119.00    6.00  990.00   38.00  -81.08  176.40   47.86  -77.93    2.29   48.69  114.56    0.30   -0.86    0.42
 -119.00    6.00 1000.00   37.95  -81.16  178.92   47.83  -78.06    2.29   48.66  114.69    0.30   -0.86    0.42
 -119.00    6.00 1010.00   37.90  -81.25  181.45   47.81  -78.18    2.29   48.63  114.82    0.30   -0.86    0.42
 -119.00    6.00 1020.00   37.85  -81.34  184.00   47.78  -78.31    2.29   48.60  114.96    0.30   -0.86    0.42
 -119.00    6.00 1030.00   37.80  -81.42  186.56   47.75  -78.44    2.28   48.57  115.09    0.30   -0.85    0.42
 -119.00    6.00 1040.00   37.75  -81.51  189.13   47.72  -78.56    2.28   48.54  115.23    0.30   -0.85    0.43
 -119.00    6.00 1050.00   37.71  -81.60  191.72   47.69  -78.69    2.28   48.51  115.36    0.30   -0.85    0.43
 -119.00    6.00 1060.00   37.66  -81.68  194.33   47.66  -78.81    2.28   48.48  115.49    0.30   -0.85    0.43
 -119.00    6.00 1070.00   37.61  -81.77  196.94   47.63  -78.94    2.27   48.45  115.63    0.30   -0.85    0.43
 -119.00    6.00 1080.00   37.56  -81.86  199.58   47.60  -79.06    2.27   48.42  115.76    0.30   -0.85    0.43
 -119.00    6.00 1090.00   37.51  -81.94  202.22   47.57  -79.18    2.27   48.39  115.89    0.30   -0.85    0.44
 -119.00    6.00 1100.00   37.46  -82.03  204.88   47.54  -79.31    2.26   48.36  116.03    0.30   -0.85    0.44
 -119.00    6.00 1110.00   37.41  -82.11  207.56   47.51  -79.43    2.26   48.33  116.16    0.30   -0.84    0.44
 -119.00    6.00 1120.00   37.36  -82.20  210.25   47.48  -79.55    2.26   48.30  116.29    0.31   -0.84    0.44
 -119.00    6.00 1130.00   37.31  -82.28  212.95   47.45  -79.68    2.26   48.27  116.43    0.31   -0.84    0.45
 -119.00    6.00 1140.00   37.26  -82.37  215.67   47.42  -79.80    2.25   48.24  116.56    0.31   -0.84    0.45
 -119.00    6.00 1150.00   37.21  -82.45  218.40   47.39  -79.92    2.25   48.21  116.69    0.31   -0.84    0.45
 -119.00    6.00 1160.00   37.16  -82.54  221.14   47.36  -80.04    2.25   48.18  116.82    0.31   -0.84    0.45
 -119.00    6.00 1170.00   37.11  -82.62  223.90   47.33  -80.16    2.25   48.15  116.96    0.31   -0.84    0.45
 -119.00    6.00 1180.00   37.07  -82.71  226.68   47.30  -80.29    2.24   48.11  117.09    0.31   -0.84    0.46
 -119.00    6.00 1190.00   37.02  -82.79  229.46   47.27  -80.41    2.24   48.08  117.22    0.31   -0.83    0.46
 -119.00    6.00 1200.00   36.97  -82.87  232.26   47.24  -80.53    2.24   48.05  117.36    0.31   -0.83    0.46
 -119.00    6.00 1210.00   36.92  -82.96  235.08   47.21  -80.65    2.24   48.02  117.49    0.31   -0.83    0.46
 -119.00    6.00 1220.00   36.87  -83.04  237.91   47.18  -80.77    2.23   47.99  117.62    0.31   -0.83    0.46
 -119.00    6.00 1230.00   36.82  -83.13  240.75   47.15  -80.89    2.23   47.96  117.75    0.31   -0.83    0.47
 -119.00    6.00 1240.00   36.77  -83.21  243.61   47.12  -81.01    2.23   47.93  117.88    0.31   -0.83    0.47
 -119.00    6.00 1250.00   36.72  -83.29  246.48   47.09  -81.13    2.22   47.90  118.02    0.31   -0.83    0.47
 -119.00    6.00 1260.00   36.67  -83.37  249.36   47.06  -81.25    2.22   47.87  118.15    0.31   -0.82    0.47
 -119.00    6.00 1270.00   36.62  -83.46  252.26   47.03  -81.36    2.22   47.84  118.28    0.31   -0.82    0.47
 -119.00    6.00 1280.00   36.57  -83.54  255.17   47.00  -81.48    2.22   47.81  118.41    0.31   -0.82    0.48
 -119.00    6.00 1290.00   36.52  -83.62  258.10   46.97  -81.60    2.21   47.78  118.54    0.31   -0.82    0.48
 -119.00    6.00 1300.00   36.47  -83.70  261.04   46.94  -81.72    2.21   47.75  118.68    0.31   -0.82    0.48
 -119.00    6.00 1310.00   36.42  -83.79  263.99   46.91  -81.84    2.21   47.72  118.81    0.31   -0.82    0.48
 -119.00    6.00 1320.00   36.37  -83.87  266.96   46.88  -81.95    2.21   47.69  118.94    0.31   -0.82    0.48
 -119.00    6.00 1330.00   36.32  -83.95  269.94   46.85  -82.07    2.20   47.66  119.07    0.31   -0.82    0.49
 -119.00    6.00 1340.00   36.27  -84.03  272.93   46.82  -82.19    2.20   47.62  119.20    0.31   -0.81    0.49
 -119.00    6.00 1350.00   36.22  -84.11  275.94   46.79  -82.30    2.20   47.59  119.33    0.31   -0.81    0.49
 -119.00    6.00 1360.00   36.17  -84.19  278.96   46.76  -82.42    2.20   47.56  119.46    0.32   -0.81    0.49
 -119.00    6.00 1370.00   36.12  -84.27  282.00   46.73  -82.53    2.19   47.53  119.59    0.32   -0.81    0.49
 -119.00    6.00 1380.00   36.07  -84.35  285.05   46.69  -82.65    2.19   47.50  119.72    0.32   -0.81    0.50
 -119.00    6.00 1390.00   36.02  -84.43  288.11   46.66  -82.76    2.19   47.47  119.85    0.32   -0.81    0.50
 -119.00    6.00 1400.00   35.98  -84.51  291.19   46.63  -82.88    2.19   47.44  119.99    0.32   -0.81    0.50
 -119.00    6.00 1410.00   35.93  -84.60  294.28   46.60  -82.99    2.18   47.41  120.12    0.32   -0.81    0.50
 -119.00    6.00 1420.00   35.88  -84.68  297.38   46.57  -83.11    2.18   47.38  120.25    0.32   -0.80    0.50
 -119.00    6.00 1430.00   35.83  -84.75  300.50   46.54  -83.22    2.18   47.34  120.38    0.32   -0.80    0.51
 -119.00    6.00 1440.00   35.78  -84.83  303.63   46.51  -83.33    2.18   47.31  120.51    0.32   -0.80    0.51
 -119.00    6.00 1450.00   35.73  -84.91  306.77   46.48  -83.45    2.17   47.28  120.64    0.32   -0.80    0.51
 -119.00    6.00 1460.00   35.68  -84.99  309.93   46.45  -83.56    2.17   47.25  120.77    0.32   -0.80    0.51
 -119.00    6.00 1470.00   35.63  -85.07  313.10   46.42  -83.67    2.17   47.22  120.90    0.32   -0.80    0.51
 -119.00    6.00 1480.00   35.58  -85.15  316.29   46.39  -83.79    2.17   47.19  121.03    0.32   -0.80    0.52
 -119.00    6.00 1490.00   35.53  -85.23  319.48   46.36  -83.90    2.16   47.16  121.16    0.32   -0.79    0.52
 -119.00    6.00 1500.00   35.48  -85.31  322.69   46.33  -84.01    2.16   47.13  121.28    0.32   -0.79    0.52
 -119.00    6.00 1510.00   35.43  -85.39  325.92   46.30  -84.12    2.16   47.10  121.41    0.32   -0.79    0.52
 -119.00    6.00 1520.00   35.38  -85.47  329.16   46.27  -84.23    2.16   47.06  121.54    0.32   -0.79    0.52
 -119.00    6.00 1530.00   35.33  -85.54  332.41   46.23  -84.34    2.15   47.03  121.67    0.32   -0.79    0.53
 -119.00    6.00 1540.00   35.28  -85.62  335.67   46.20  -84.45    2.15   47.00  121.80    0.32   -0.79    0.53
 -119.00    6.00 1550.00   35.23  -85.70  338.95   46.17  -84.56    2.15   46.97  121.93    0.32   -0.79    0.53
 -119.00    6.00 1560.00   35.18  -85.78  342.24   46.14  -84.67    2.15   46.94  122.06    0.32   -0.79    0.53
 -119.00    6.00 1570.00   35.13  -85.85  345.55   46.11  -84.78    2.14   46.91  122.19    0.32   -0.78    0.53
 -119.00    6.00 1580.00   35.08  -85.93  348.86   46.08  -84.89    2.14   46.88  122.31    0.32   -0.78    0.53
 -119.00    6.00 1590.00   35.03  -86.01  352.20   46.05  -85.00    2.14   46.85  122.44    0.32   -0.78    0.54
 -119.00    6.00 1600.00   34.98  -86.09  355.54   46.02  -85.11    2.14   46.82  122.57    0.32   -0.78    0.54
 -119.00    6.00 1610.00   34.93  -86.16  358.90   45.99  -85.21    2.13   46.79  122.70    0.32   -0.78    0.54
 -119.00    6.00 1620.00   34.88  -86.24  362.27   45.96  -85.32    2.13   46.75  122.83    0.32   -0.78    0.54
 -119.00    6.00 1630.00   34.83  -86.31  365.65   45.93  -85.43    2.13   46.72  122.95    0.32   -0.78    0.54
 -119.00    6.00 1640.00   34.78  -86.39  369.05   45.90  -85.54    2.13   46.69  123.08    0.32   -0.77    0.55
 -119.00    6.00 1650.00   34.73  -86.47  372.46   45.87  -85.64    2.12   46.66  123.21    0.32   -0.77    0.55
 -119.00    6.00 1660.00   34.68  -86.54  375.88   45.84  -85.75    2.12   46.63  123.34    0.32   -0.77    0.55
 -119.00    6.00 1670.00   34.63  -86.62  379.32   45.81  -85.86    2.12   46.60  123.46    0.32   -0.77    0.55
 -119.00    6.00 1680.00   34.58  -86.69  382.77   45.77  -85.96    2.12   46.57  123.59    0.32   -0.77    0.55
 -119.00    6.00 1690.00   34.53  -86.77  386.23   45.74  -86.07    2.11   46.54  123.72    0.32   -0.77    0.56
 -119.00    6.00 1700.00   34.48  -86.84  389.70   45.71  -86.17    2.11   46.51  123.84    0.32   -0.77    0.56
 -119.00    6.00 1710.00   34.43  -86.92  393.19   45.68  -86.28    2.11   46.48  123.97    0.32   -0.77    0.56
 -119.00    6.00 1720.00   34.38  -86.99  396.69   45.65  -86.38    2.11   46.45  124.10    0.32   -0.76    0.56
 -119.00    6.00 1730.00   34.33  -87.07  400.21   45.62  -86.49    2.10   46.42  124.22    0.32   -0.76    0.56
 -119.00    6.00 1740.00   34.28  -87.14  403.74   45.59  -86.59    2.10   46.39  124.35    0.32   -0.76    0.56
 -119.00    6.00 1750.00   34.23  -87.22  407.28   45.56  -86.69    2.10   46.36  124.48    0.32   -0.76    0.57
 -119.00    6.00 1760.00   34.19  -87.29  410.83   45.53  -86.80    2.10   46.32  124.60    0.32   -0.76    0.57
 -119.00    6.00 1770.00   34.14  -87.37  414.39   45.50  -86.90    2.09   46.29  124.73    0.32   -0.76    0.57
 -119.00    6.00 1780.00   34.09  -87.44  417.97   45.47  -87.00    2.09   46.26  124.85    0.32   -0.76    0.57
 -119.00    6.00 1790.00   34.04  -87.51  421.56   45.44  -87.11    2.09   46.23  124.98    0.32   -0.76    0.57
 -119.00    6.00 1800.00   33.99  -87.59  425.17   45.41  -87.21    2.09   46.20  125.10    0.32   -0.75    0.58
 -119.00    6.00 1810.00   33.94  -87.66  428.79   45.38  -87.31    2.09   46.17  125.23    0.32   -0.75    0.58
 -119.00    6.00 1820.00   33.89  -87.73  432.42   45.35  -87.41    2.08   46.14  125.35    0.32   -0.75    0.58
 -119.00    6.00 1830.00   33.84  -87.81  436.06   45.32  -87.51    2.08   46.11  125.48    0.32   -0.75    0.58
 -119.00    6.00 1840.00   33.79  -87.88  439.71   45.29  -87.61    2.08   46.08  125.60    0.32   -0.75    0.58
 -119.00    6.00 1850.00   33.74  -87.95  443.38   45.26  -87.71    2.08   46.05  125.73    0.32   -0.75    0.58
 -119.00    6.00 1860.00   33.69  -88.03  447.06   45.23  -87.81    2.07   46.01  125.85    0.32   -0.75    0.59
 -119.00    6.00 1870.00   33.64  -88.10  450.76   45.20  -87.91    2.07   45.98  125.97    0.32   -0.74    0.59
 -119.00    6.00 1880.00   33.59  -88.17  454.46   45.17  -88.01    2.07   45.95  126.10    0.32   -0.74    0.59
 -119.00    6.00 1890.00   33.54  -88.24  458.18   45.14  -88.11    2.07   45.92  126.22    0.32   -0.74    0.59
 -119.00    6.00 1900.00   33.49  -88.31  461.91   45.11  -88.21    2.06   45.89  126.35    0.32   -0.74    0.59
 -119.00    6.00 1910.00   33.44  -88.39  465.66   45.08  -88.31    2.06   45.86  126.47    0.32   -0.74    0.59
 -119.00    6.00 1920.00   33.39  -88.46  469.41   45.05  -88.41    2.06   45.83  126.59    0.31   -0.74    0.60
 -119.00    6.00 1930.00   33.34  -88.53  473.18   45.02  -88.51    2.06   45.80  126.72    0.31   -0.74    0.60
 -119.00    6.00 1940.00   33.29  -88.60  476.96   44.99  -88.60    2.06   45.77  126.84    0.31   -0.74    0.60
 -119.00    6.00 1950.00   33.24  -88.67  480.76   44.96  -88.70    2.05   45.74  126.96    0.31   -0.73    0.60
 -119.00    6.00 1960.00   33.19  -88.74  484.56   44.93  -88.80    2.05   45.71  127.08    0.31   -0.73    0.60
 -119.00    6.00 1970.00   33.14  -88.81  488.38   44.90  -88.90    2.05   45.68  127.21    0.31   -0.73    0.60
 -119.00    6.00 1980.00   33.09  -88.88  492.21   44.87  -88.99    2.05   45.65  127.33    0.31   -0.73    0.61
 -119.00    6.00 1990.00   33.05  -88.95  496.06   44.84  -89.09    2.04   45.62  127.45    0.31   -0.73    0.61
 -119.00    6.00 2000.00   33.00  -89.03  499.91   44.81  -89.18    2.04   45.59  127.57    0.31   -0.73    0.61
 -119.00    6.00 2010.00   32.95  -89.10  503.78   44.78  -89.28    2.04   45.57  127.69    0.31   -0.73    0.61
 -119.00    6.00 2020.00   32.90  -89.17  507.66   44.75  -89.37    2.04   45.54  127.82    0.31   -0.73    0.61
 -119.00    6.00 2030.00   32.85  -89.24  511.56   44.72  -89.47    2.04   45.51  127.94    0.31   -0.72    0.61
 -119.00    6.00 2040.00   32.80  -89.30  515.46   44.69  -89.56    2.03   45.48  128.06    0.31   -0.72    0.62
 -119.00    6.00 2050.00   32.75  -89.37  519.38   44.66  -89.66    2.03   45.45  128.18    0.31   -0.72    0.62
 -119.00    6.00 2060.00   32.70  -89.44  523.31   44.63  -89.75    2.03   45.42  128.30    0.31   -0.72    0.62
 -119.00    6.00 2070.00   32.65  -89.51  527.25   44.60  -89.85    2.03   45.39  128.42    0.31   -0.72    0.62
 -119.00    6.00 2080.00   32.60  -89.58  531.21   44.58  -89.94    2.03   45.36  128.54    0.31   -0.72    0.62
 -119.00    6.00 2090.00   32.55  -89.65  535.17   44.55  -90.03    2.02   45.33  128.66    0.31   -0.72    0.62
 -119.00    6.00 2100.00   32.50  -89.72  539.15   44.52  -90.13    2.02   45.30  128.78    0.31   -0.72    0.63
 -119.00    6.00 2110.00   32.45  -89.79  543.14   44.49  -90.22    2.02   45.27  128.90    0.31   -0.71    0.63
 -119.00    6.00 2120.00   32.40  -89.86  547.15   44.46  -90.31    2.02   45.24  129.02    0.31   -0.71    0.63
 -119.00    6.00 2130.00   32.35  -89.93  551.16   44.43  -90.40    2.01   45.21  129.14    0.31   -0.71    0.63
 -119.00    6.00 2140.00   32.31  -89.99  555.19   44.40  -90.49    2.01   45.18  129.26    0.31   -0.71    0.63
 -119.00    6.00 2150.00   32.26  -90.06  559.23   44.37  -90.59    2.01   45.16  129.38    0.31   -0.71    0.63
 -119.00    6.00 2160.00   32.21  -90.13  563.28   44.34  -90.68    2.01   45.13  129.50    0.31   -0.71    0.64
 -119.00    6.00 2170.00   32.16  -90.20  567.35   44.32  -90.77    2.01   45.10  129.62    0.30   -0.71    0.64
 -119.00    6.00 2180.00   32.11  -90.26  571.42   44.29  -90.86    2.00   45.07  129.73    0.30   -0.71    0.64
 -119.00    6.00 2190.00   32.06  -90.33  575.51   44.26  -90.95    2.00   45.04  129.85    0.30   -0.71    0.64
 -119.00    6.00 2200.00   32.01  -90.40  579.61   44.23  -91.04    2.00   45.01  129.97    0.30   -0.70    0.64
 -119.00    6.00 2210.00   31.96  -90.47  583.72   44.20  -91.13    2.00   44.98  130.09    0.30   -0.70    0.64
 -119.00    6.00 2220.00   31.91  -90.53  587.85   44.17  -91.22    2.00   44.95  130.21    0.30   -0.70    0.65
 -119.00    6.00 2230.00   31.86  -90.60  591.98   44.15  -91.30    1.99   44.93  130.32    0.30   -0.70    0.65
 -119.00    6.00 2240.00   31.82  -90.67  596.13   44.12  -91.39    1.99   44.90  130.44    0.30   -0.70    0.65
 -119.00    6.00 2250.00   31.77  -90.73  600.29   44.09  -91.48    1.99   44.87  130.56    0.30   -0.70    0.65
 -119.00    6.00 2260.00   31.72  -90.80  604.46   44.06  -91.57    1.99   44.84  130.68    0.30   -0.70    0.65
 -119.00    6.00 2270.00   31.67  -90.87  608.64   44.03  -91.66    1.99   44.81  130.79    0.30   -0.70    0.65
 -119.00    6.00 2280.00   31.62  -90.93  612.84   44.01  -91.75    1.98   44.78  130.91    0.30   -0.69    0.65
 -119.00    6.00 2290.00   31.57  -91.00  617.05   43.98  -91.83    1.98   44.75  131.03    0.30   -0.69    0.66
 -119.00    6.00 2300.00   31.52  -91.06  621.26   43.95  -91.92    1.98   44.73  131.14    0.30   -0.69    0.66
 -119.00    6.00 2310.00   31.47  -91.13  625.49   43.92  -92.01    1.98   44.70  131.26    0.30   -0.69    0.66
 -119.00    6.00 2320.00   31.42  -91.20  629.74   43.89  -92.09    1.98   44.67  131.37    0.30   -0.69    0.66
 -119.00    6.00 2330.00   31.38  -91.26  633.99   43.87  -92.18    1.98   44.64  131.49    0.30   -0.69    0.66
 -119.00    6.00 2340.00   31.33  -91.33  638.26   43.84  -92.26    1.97   44.62  131.61    0.29   -0.69    0.66
 -119.00    6.00 2350.00   31.28  -91.39  642.53   43.81  -92.35    1.97   44.59  131.72    0.29   -0.69    0.67
 -119.00    6.00 2360.00   31.23  -91.46  646.82   43.79  -92.43    1.97   44.56  131.84    0.29   -0.68    0.67
 -119.00    6.00 2370.00   31.18  -91.52  651.12   43.76  -92.52    1.97   44.53  131.95    0.29   -0.68    0.67
 -119.00    6.00 2380.00   31.13  -91.58  655.43   43.73  -92.60    1.97   44.51  132.07    0.29   -0.68    0.67
 -119.00    6.00 2390.00   31.08  -91.65  659.76   43.70  -92.69    1.96   44.48  132.18    0.29   -0.68    0.67
 -119.00    6.00 2400.00   31.04  -91.71  664.09   43.68  -92.77    1.96   44.45  132.29    0.29   -0.68    0.67
 -119.00    6.00 2410.00   30.99  -91.78  668.44   43.65  -92.86    1.96   44.43  132.41    0.29   -0.68    0.67
 -119.00    6.00 2420.00   30.94  -91.84  672.80   43.62  -92.94    1.96   44.40  132.52    0.29   -0.68    0.68
 -119.00    6.00 2430.00   30.89  -91.91  677.17   43.60  -93.02    1.96   44.37  132.63    0.29   -0.68    0.68
 -119.00    6.00 2440.00   30.84  -91.97  681.55   43.57  -93.10    1.96   44.35  132.75    0.29   -0.68    0.68
 -119.00    6.00 2450.00   30.79  -92.03  685.94   43.54  -93.19    1.95   44.32  132.86    0.29   -0.67    0.68
 -119.00    6.00 2460.00   30.74  -92.10  690.34   43.52  -93.27    1.95   44.29  132.97    0.29   -0.67    0.68
 -119.00    6.00 2470.00   30.70  -92.16  694.76   43.49  -93.35    1.95   44.27  133.09    0.29   -0.67    0.68
 -119.00    6.00 2480.00   30.65  -92.22  699.19   43.46  -93.43    1.95   44.24  133.20    0.29   -0.67    0.68
 -119.00    6.00 2490.00   30.60  -92.29  703.62   43.44  -93.52    1.95   44.21  133.31    0.28   -0.67    0.69
 -119.00    6.00 2500.00   30.55  -92.35  708.07   43.41  -93.60    1.94   44.19  133.42    0.28   -0.67    0.69
 -118.00    6.00  600.00   39.96  -77.58   89.50   49.03  -72.88    2.41   49.86  108.92    0.25   -0.91    0.32
 -118.00    6.00  610.00   39.91  -77.68   91.45   49.00  -73.02    2.40   49.83  109.05    0.25   -0.91    0.33
 -118.00    6.00  620.00   39.87  -77.77   93.42   48.98  -73.16    2.40   49.81  109.19    0.25   -0.91    0.33
 -118.00    6.00  630.00   39.82  -77.87   95.40   48.95  -73.29    2.40   49.78  109.32    0.25   -0.91    0.33
 -118.00    6.00  640.00   39.77  -77.96   97.39   48.93  -73.43    2.40   49.76  109.46    0.25   -0.91    0.33
 -118.00    6.00  650.00   39.73  -78.06   99.40   48.90  -73.57    2.39   49.73  109.59    0.26   -0.91    0.34
 -118.00    6.00  660.00   39.68  -78.15  101.43   48.88  -73.70    2.39   49.70  109.73    0.26   -0.91    0.34
 -118.00    6.00  670.00   39.64  -78.25  103.47   48.85  -73.84    2.39   49.68  109.86    0.26   -0.90    0.34
 -118.00    6.00  680.00   39.59  -78.34  105.52   48.82  -73.98    2.39   49.65  110.00    0.26   -0.90    0.34
 -118.00    6.00  690.00   39.54  -78.44  107.59   48.80  -74.11    2.38   49.63  110.13    0.26   -0.90    0.34
 -118.00    6.00  700.00   39.50  -78.53  109.67   48.77  -74.25    2.38   49.60  110.27    0.26   -0.90    0.35
 -118.00    6.00  710.00   39.45  -78.63  111.77   48.75  -74.38    2.38   49.57  110.40    0.26   -0.90    0.35
 -118.00    6.00  720.00   39.40  -78.72  113.88   48.72  -74.52    2.38   49.55  110.54    0.26   -0.90    0.35
 -118.00    6.00  730.00   39.36  -78.81  116.01   48.69  -74.65    2.37   49.52  110.67    0.26   -0.90    0.35
 -118.00    6.00  740.00   39.31  -78.91  118.15   48.67  -74.79    2.37   49.49  110.81    0.26   -0.90    0.36
 -118.00    6.00  750.00   39.26  -79.00  120.31   48.64  -74.92    2.37   49.47  110.94    0.27   -0.90    0.36
